Column1,ID,Year,h,K,M,Y
14141,472,181,1,817.7997,453.57,602.7235
14142,472,182,1,776.9097,821.1715,1641.731
14143,472,183,1,738.0642,523.119,897.3505
14144,472,184,1,701.161,688.3517,1074.482
14145,472,185,1,666.1029,472.1327,504.7462
14146,472,186,1,632.7978,276.2755,452.099
14147,472,187,1,601.1579,210.0826,399.7227
14148,472,188,1,571.1,285.1162,450.3595
14149,472,189,1,542.545,168.4033,224.7493
14150,472,190,1,515.4177,68.59375,115.2522
14151,472,191,1,489.6469,126.1553,153.9327
14152,472,192,1,465.1645,291.0916,490.1633
14153,472,193,1,441.9063,491.2168,1240.377
14154,472,194,1,419.811,494.8314,599.6589
14155,472,195,1,398.8204,928.864,1323.289
14156,472,196,1,454.8344,476.3359,826.5287
14157,472,197,1,432.0927,832.5641,1383.102
14158,472,198,1,418.6505,806.9109,1392.644
14159,472,199,1,405.8275,210.0996,410.1277
14160,472,200,1,385.5361,746.3494,512.2994
14161,473,171,1,961.0146,546.1065,868.554
14162,473,172,1,912.9639,318.394,487.0058
14163,473,173,1,867.3157,1081.662,1970.634
14164,473,174,1,823.95,1002.017,1879.824
14165,473,175,1,782.7524,1071.71,3567.68
14166,473,176,1,743.6148,1646.72,1850.608
14167,473,177,1,723.0491,2486.435,4438.466
14168,473,178,1,1024.919,1584.748,2804.305
14169,473,179,1,973.6728,748.9791,1474.533
14170,473,180,1,924.9891,825.8054,2243.578
14171,473,181,1,878.7397,1696.942,3010.554
14172,473,182,1,837.9937,1859.443,2604.765
14173,473,183,1,815.6119,1379.23,2229.988
14174,473,184,1,774.8313,748.8943,1198.065
14175,473,185,1,736.0897,1186.17,1457.815
14176,473,186,1,699.2852,411.2394,1014.877
14177,473,187,1,664.321,500.7874,981.7979
14178,473,188,1,631.1049,963.2529,1342.478
14179,473,189,1,599.5497,1800.518,3456.514
14180,473,190,1,960.9326,3424.428,3127.995
14181,473,191,1,1371.08,4328.17,5143.599
14182,473,192,1,1435.046,1255.226,1523.471
14183,473,193,1,1363.294,3553.305,6410.406
14184,473,194,1,1308.548,3201.091,7664.136
14185,473,195,1,1261.255,5869.031,7541.331
14186,473,196,1,2401.31,6000.0,10690.99
14187,473,197,1,2343.088,3157.045,3732.314
14188,473,198,1,2225.934,2688.809,3633.775
14189,473,199,1,2114.637,1473.852,2045.737
14190,473,200,1,2008.905,3832.856,4843.724
14191,474,171,4,64.01478,79.49334,93.03448
14192,474,172,4,56.01293,38.47699,82.19064
14193,474,173,4,49.01131,45.95734,72.94116
14194,474,174,4,42.8849,29.19168,37.79079
14195,474,175,4,37.52429,10.28515,22.3021
14196,474,176,4,32.83375,11.76024,22.69226
14197,474,177,4,28.72953,4.659248,5.150772
14198,474,178,4,25.13834,5.797955,10.51063
14199,474,179,4,21.99605,14.31733,22.95723
14200,474,180,4,19.24654,7.641572,10.42325
14201,474,181,4,16.84072,9.40961,9.699609
14202,474,182,4,14.73563,8.042155,11.55963
14203,474,183,4,12.89368,14.97524,28.56035
14204,474,184,4,11.28197,9.981348,19.60657
14205,474,185,4,9.871724,5.624531,7.928201
14206,474,186,4,8.637758,6.30125,5.525253
14207,474,187,4,7.558038,14.74183,32.97304
14208,474,188,4,6.613284,13.23461,11.14338
14209,474,189,4,5.786623,10.71328,17.48464
14210,474,190,4,5.075163,7.767104,14.00951
14211,474,191,4,4.440768,5.702103,8.752921
14212,474,192,4,3.885672,3.197252,2.982564
14213,474,193,4,3.399963,3.957125,5.161968
14214,474,194,4,2.974968,1.563609,3.013818
14215,474,195,4,2.603097,1.99476,3.45077
14216,474,196,4,2.27771,2.824201,4.18882
14217,474,197,4,1.992996,1.185457,2.321962
14218,474,198,4,1.743871,3.120002,5.77905
14219,474,199,4,1.553119,4.015298,6.225467
14220,474,200,4,1.584818,6.616299,11.34907
14221,475,171,2,15.53438,26.15677,34.97524
14222,475,172,2,14.41939,35.96349,55.16141
14223,475,173,2,22.83694,64.36434,128.288
14224,475,174,2,50.74945,59.55095,114.7029
14225,475,175,2,46.94324,75.17683,125.9353
14226,475,176,2,43.4225,30.3661,36.46129
14227,475,177,2,40.16581,64.3667,75.98801
14228,475,178,2,37.15337,85.19904,132.2268
14229,475,179,2,46.99951,98.53191,180.2711
14230,475,180,2,50.46289,73.68459,155.6187
14231,475,181,2,46.67817,122.7021,147.6349
14232,475,182,2,69.37013,125.0633,112.2007
14233,475,183,2,65.04352,76.87024,85.58021
14234,475,184,2,60.16526,80.00546,89.28075
14235,475,185,2,55.65286,116.5348,226.3712
14236,475,186,2,56.9426,240.1499,440.4307
14237,475,187,2,194.4441,184.5787,391.5417
14238,475,188,2,179.8608,389.5213,1022.1
14239,475,189,2,166.3712,314.7992,338.957
14240,475,190,2,153.8934,440.6275,590.3918
14241,475,191,2,153.6932,172.5217,241.9007
14242,475,192,2,142.1662,220.1344,239.0714
14243,475,193,2,131.5037,293.825,502.5695
14244,475,194,2,123.792,264.4319,363.0317
14245,475,195,2,116.4246,163.761,246.6246
14246,475,196,2,107.6928,307.395,358.7368
14247,475,197,2,130.7413,371.1378,518.3149
14248,475,198,2,146.2725,458.4713,481.2752
14249,475,199,2,181.955,213.9764,256.205
14250,475,200,2,168.3084,125.1471,429.1394
14251,476,171,5,191.1397,419.6972,443.1244
14252,476,172,5,162.4687,365.0082,1161.362
14253,476,173,5,138.0984,392.2601,703.7927
14254,476,174,5,117.3837,125.9846,171.6377
14255,476,175,5,99.77611,181.6434,175.024
14256,476,176,5,84.80969,116.3083,169.78
14257,476,177,5,72.08823,58.61842,95.97326
14258,476,178,5,61.275,51.92996,83.65884
14259,476,179,5,52.08375,41.00687,77.90469
14260,476,180,5,44.27119,18.85436,43.1139
14261,476,181,5,37.63051,44.93007,69.14469
14262,476,182,5,31.98593,76.92477,134.7867
14263,476,183,5,27.18804,108.5927,132.7414
14264,476,184,5,23.96055,39.57344,47.64146
14265,476,185,5,20.36647,39.30744,46.5611
14266,476,186,5,17.3115,62.04212,165.3725
14267,476,187,5,15.32971,163.9855,374.2454
14268,476,188,5,112.716,928.0898,2026.177
14269,476,189,5,165.179,1104.051,1210.204
14270,476,190,5,160.5911,850.4927,1379.196
14271,476,191,5,138.7289,684.4921,932.9362
14272,476,192,5,119.8412,462.1634,973.5123
14273,476,193,5,101.865,235.3717,395.8054
14274,476,194,5,86.58528,116.7868,167.3129
14275,476,195,5,73.59749,140.9156,217.5013
14276,476,196,5,62.55787,78.1697,143.416
14277,476,197,5,53.17419,73.34961,110.0036
14278,476,198,5,45.19806,22.54352,23.88765
14279,476,199,5,38.41835,10.27586,14.42945
14280,476,200,5,32.6556,12.26689,17.21267
14281,477,171,1,1302.484,277.2547,475.3781
14282,477,172,1,1237.36,934.4548,1433.651
14283,477,173,1,1175.492,385.7173,911.0746
14284,477,174,1,1116.717,286.2022,292.1235
14285,477,175,1,1060.881,490.1891,465.5405
14286,477,176,1,1007.837,216.6169,427.2933
14287,477,177,1,957.4454,208.0381,310.1515
14288,477,178,1,909.5731,921.3462,1207.841
14289,477,179,1,864.0944,700.9005,713.27
14290,477,180,1,820.8897,378.0461,843.3265
14291,477,181,1,779.8452,175.1445,291.3115
14292,477,182,1,740.853,477.3643,778.9744
14293,477,183,1,703.8103,534.641,1079.481
14294,477,184,1,668.6198,426.2999,685.631
14295,477,185,1,635.1888,119.5696,159.3017
14296,477,186,1,603.4294,48.27925,68.54583
14297,477,187,1,573.2579,88.7738,116.4721
14298,477,188,1,544.595,146.6874,216.6918
14299,477,189,1,517.3652,177.4875,330.3678
14300,477,190,1,491.497,110.8155,142.312
14301,477,191,1,466.9221,130.8194,147.3976
14302,477,192,1,443.576,105.9777,181.5189
14303,477,193,1,421.3972,114.6851,194.2064
14304,477,194,1,400.3274,291.3386,586.513
14305,477,195,1,380.311,243.5638,412.4694
14306,477,196,1,361.2954,427.893,590.412
14307,477,197,1,343.2307,345.0108,679.7265
14308,477,198,1,326.0692,162.973,294.4051
14309,477,199,1,309.7657,188.6243,263.5515
14310,477,200,1,294.2774,96.26383,139.5926
14311,478,171,2,601.9976,520.5261,769.19
14312,478,172,2,556.8477,380.4238,449.011
14313,478,173,2,515.0842,294.0359,470.8606
14314,478,174,2,476.4529,153.2571,206.1607
14315,478,175,2,440.7189,132.2549,185.0598
14316,478,176,2,407.665,96.03864,152.6387
14317,478,177,2,377.0901,104.4451,140.9172
14318,478,178,2,348.8083,304.9909,724.0887
14319,478,179,2,322.6477,91.29329,187.0818
14320,478,180,2,298.4491,106.4981,163.9249
14321,478,181,2,276.0655,76.34238,91.4019
14322,478,182,2,255.3605,135.0686,158.3689
14323,478,183,2,236.2085,95.31635,133.262
14324,478,184,2,218.4929,74.34834,104.4489
14325,478,185,2,202.1059,149.0049,240.1075
14326,478,186,2,186.948,250.0544,364.1676
14327,478,187,2,172.9269,88.87507,199.2831
14328,478,188,2,159.9574,257.1545,454.1656
14329,478,189,2,147.9605,92.84486,100.3344
14330,478,190,2,136.8635,37.29841,71.65098
14331,478,191,2,126.5987,132.2921,166.8214
14332,478,192,2,117.1038,299.4897,342.4929
14333,478,193,2,119.9614,105.8109,153.2487
14334,478,194,2,110.9643,152.916,276.5987
14335,478,195,2,102.642,195.8426,220.3087
14336,478,196,2,94.94382,167.605,201.5364
14337,478,197,2,87.9726,108.4601,183.8486
14338,478,198,2,81.37465,270.8183,467.6992
14339,478,199,2,145.9541,437.934,943.6546
14340,478,200,2,164.8968,280.8949,496.7714
14341,479,171,5,168.2178,785.593,608.032
14342,479,172,5,142.9852,571.8664,1078.998
14343,479,173,5,121.5374,414.7587,770.4417
14344,479,174,5,103.3068,617.8729,931.4203
14345,479,175,5,105.2156,477.379,681.441
14346,479,176,5,89.43326,209.0016,178.7067
14347,479,177,5,76.01827,185.2034,307.251
14348,479,178,5,64.61553,136.3098,278.0
14349,479,179,5,54.9232,99.30809,158.0488
14350,479,180,5,46.68472,86.66526,155.7124
14351,479,181,5,39.68201,122.7426,248.6125
14352,479,182,5,33.72971,40.65834,55.60594
14353,479,183,5,28.67025,60.87151,71.90488
14354,479,184,5,24.36972,27.37639,40.35931
14355,479,185,5,20.71426,33.14238,50.24496
14356,479,186,5,17.60712,33.3273,41.29945
14357,479,187,5,14.96605,52.95118,91.27279
14358,479,188,5,13.20505,21.60827,28.55718
14359,479,189,5,11.22429,10.50107,13.43083
14360,479,190,5,9.540649,11.22392,16.77216
14361,479,191,5,8.109552,23.51171,41.94538
14362,479,192,5,6.893119,29.92647,48.04192
14363,479,193,5,10.17194,77.87502,252.163
14364,479,194,5,38.14024,197.4769,203.6852
14365,479,195,5,38.15987,105.114,182.3344
14366,479,196,5,32.43589,33.04039,90.49116
14367,479,197,5,27.5705,73.32909,76.65433
14368,479,198,5,23.43493,76.20304,190.7756
14369,479,199,5,20.00698,71.42134,164.5708
14370,479,200,5,17.57377,82.82903,162.8978
14371,480,171,1,575.9909,643.9962,1306.232
14372,480,172,1,547.1914,453.9903,1151.448
14373,480,173,1,519.8318,456.4537,1197.353
14374,480,174,1,493.8402,468.5205,746.4389
14375,480,175,1,469.1482,253.7743,396.9456
14376,480,176,1,445.6908,656.0961,854.8475
14377,480,177,1,423.4063,701.1339,913.737
14378,480,178,1,402.2359,1312.382,2137.672
14379,480,179,1,933.2,3803.449,7527.199
14380,480,180,1,1519.153,6000.0,11056.83
14381,480,181,1,2401.333,6000.0,8654.866
14382,480,182,1,2281.266,6000.0,13907.21
14383,480,183,1,2340.629,5135.615,12134.82
14384,480,184,1,2223.597,5310.635,6181.885
14385,480,185,1,2112.417,5562.845,11602.88
14386,480,186,1,2024.606,5964.541,15847.19
14387,480,187,1,1955.812,6000.0,6636.722
14388,480,188,1,1915.481,3490.612,4398.898
14389,480,189,1,1819.707,1517.446,1902.732
14390,480,190,1,1728.722,888.2108,1433.988
14391,480,191,1,1642.286,809.8468,1027.79
14392,480,192,1,1560.172,1292.219,1817.024
14393,480,193,1,1482.163,754.2321,850.5917
14394,480,194,1,1408.055,1351.204,1484.967
14395,480,195,1,1337.652,1460.78,2078.226
14396,480,196,1,1270.77,3090.818,5044.648
14397,480,197,1,1228.618,2444.749,4371.479
14398,480,198,1,1168.71,2861.863,3660.636
14399,480,199,1,1140.449,1059.238,1558.789
14400,480,200,1,1083.426,1580.942,3372.839
14401,481,171,1,1185.993,793.0997,1454.057
14402,481,172,1,1126.693,312.0063,619.6474
14403,481,173,1,1070.359,185.1148,149.0571
14404,481,174,1,1016.841,267.2935,605.0918
14405,481,175,1,965.9987,152.1194,296.9801
14406,481,176,1,917.6987,274.8977,459.3712
14407,481,177,1,871.8138,232.7657,229.7454
14408,481,178,1,828.2231,681.8085,1263.305
14409,481,179,1,786.812,457.0016,560.7421
14410,481,180,1,747.4714,512.2347,665.5964
14411,481,181,1,710.0978,1514.539,2415.875
14412,481,182,1,688.3549,722.8459,1831.738
14413,481,183,1,653.9372,449.1265,574.2868
14414,481,184,1,621.2403,206.7038,282.2098
14415,481,185,1,590.1783,100.1883,142.297
14416,481,186,1,560.6694,188.3819,319.4339
14417,481,187,1,532.6359,236.1848,497.7923
14418,481,188,1,506.0041,173.3123,248.4514
14419,481,189,1,480.7039,52.4505,74.72091
14420,481,190,1,456.6687,54.39103,94.52204
14421,481,191,1,433.8353,116.4422,248.0128
14422,481,192,1,412.1435,163.768,230.9852
14423,481,193,1,391.5363,250.3421,456.8773
14424,481,194,1,371.9595,181.2984,313.85
14425,481,195,1,353.3615,466.9274,519.0162
14426,481,196,1,335.6935,307.5703,409.3772
14427,481,197,1,318.9088,221.868,188.9751
14428,481,198,1,302.9633,612.7665,725.5779
14429,481,199,1,323.3748,181.1799,239.0586
14430,481,200,1,307.206,110.5978,158.7582
14431,482,171,2,766.4803,742.1356,1218.698
14432,482,172,2,708.9943,1272.834,2592.418
14433,482,173,2,655.8197,1043.195,2116.128
14434,482,174,2,606.6332,653.4244,906.9785
14435,482,175,2,561.1357,775.89,1687.271
14436,482,176,2,519.0505,498.3094,759.7878
14437,482,177,2,480.1218,204.9711,533.2672
14438,482,178,2,444.1126,90.34219,86.63878
14439,482,179,2,410.8042,137.8642,211.2656
14440,482,180,2,379.9939,68.98422,81.74443
14441,482,181,2,351.4943,74.80402,89.40572
14442,482,182,2,325.1323,128.2975,204.6651
14443,482,183,2,300.7473,145.6212,250.3454
14444,482,184,2,278.1913,100.008,150.5964
14445,482,185,2,257.3269,137.9285,184.8891
14446,482,186,2,238.0274,183.9053,266.2863
14447,482,187,2,220.1754,171.5907,274.7436
14448,482,188,2,203.6622,151.6091,270.2644
14449,482,189,2,188.3875,125.1437,219.87
14450,482,190,2,174.2585,210.7762,290.9376
14451,482,191,2,161.1891,111.4323,142.6276
14452,482,192,2,149.0999,92.12474,82.28737
14453,482,193,2,137.9174,122.3612,213.4155
14454,482,194,2,127.5736,233.5358,655.3478
14455,482,195,2,118.0056,497.1969,801.7661
14456,482,196,2,308.329,301.054,430.5617
14457,482,197,2,285.2044,103.6545,140.0048
14458,482,198,2,263.814,83.49732,161.7598
14459,482,199,2,244.028,207.3791,225.1286
14460,482,200,2,225.7259,260.611,304.5283
14461,483,171,5,36.54961,423.6978,676.2422
14462,483,172,5,175.009,1591.307,2626.262
14463,483,173,5,325.3668,3028.921,5629.284
14464,483,174,5,384.637,1730.405,2939.719
14465,483,175,5,326.9415,361.4485,566.5539
14466,483,176,5,277.9002,561.3793,870.9195
14467,483,177,5,236.2152,589.0942,1205.684
14468,483,178,5,200.7829,704.3857,915.6944
14469,483,179,5,170.6655,324.2763,384.9965
14470,483,180,5,145.0657,115.0797,167.9365
14471,483,181,5,123.3058,73.24488,99.02435
14472,483,182,5,104.8099,184.5969,243.2878
14473,483,183,5,89.08846,314.4441,793.5522
14474,483,184,5,75.72518,330.6835,652.0704
14475,483,185,5,64.47507,162.2677,253.9111
14476,483,186,5,54.80381,131.5359,185.6796
14477,483,187,5,46.58324,147.1611,163.8466
14478,483,188,5,39.59575,158.6931,280.8972
14479,483,189,5,33.65639,173.5132,339.1415
14480,483,190,5,36.18958,85.67161,86.54939
14481,483,191,5,30.76115,76.22404,110.5368
14482,483,192,5,26.14697,96.11364,217.96
14483,483,193,5,22.22493,297.2331,483.2838
14484,483,194,5,176.047,585.2798,892.2542
14485,483,195,5,149.6399,367.802,648.6658
14486,483,196,5,127.1939,342.6812,756.0494
14487,483,197,5,108.1148,489.5514,736.608
14488,483,198,5,91.89761,392.3558,425.3938
14489,483,199,5,78.3366,270.4521,673.8475
14490,483,200,5,66.58611,194.0821,314.2749
14491,484,171,4,16.82307,24.84796,30.16457
14492,484,172,4,14.72019,34.35107,33.19613
14493,484,173,4,12.88016,7.930212,9.506592
14494,484,174,4,11.27014,2.282239,3.203137
14495,484,175,4,9.861374,1.450373,3.962932
14496,484,176,4,8.628702,2.349649,4.896824
14497,484,177,4,7.550114,2.872116,4.624902
14498,484,178,4,6.60635,6.755976,13.89477
14499,484,179,4,5.780556,8.31661,9.243708
14500,484,180,4,5.057987,14.4856,24.1041
14501,484,181,4,5.166102,26.92509,39.01883
14502,484,182,4,19.57498,37.1336,82.04266
14503,484,183,4,17.1281,20.36224,21.66009
14504,484,184,4,14.98709,37.61434,62.45288
14505,484,185,4,13.1137,16.65537,19.23742
14506,484,186,4,11.47449,61.90269,104.3637
14507,484,187,4,31.99163,191.076,432.943
14508,484,188,4,73.65507,155.7725,265.5629
14509,484,189,4,64.44818,293.7171,319.547
14510,484,190,4,63.46993,144.6477,258.9897
14511,484,191,4,55.53619,138.8593,156.0574
14512,484,192,4,48.59416,108.648,193.312
14513,484,193,4,42.51989,60.7138,69.65005
14514,484,194,4,37.20491,16.11341,21.96377
14515,484,195,4,32.55429,18.80389,26.36311
14516,484,196,4,28.48501,47.88518,61.54517
14517,484,197,4,24.92438,68.56706,92.99568
14518,484,198,4,21.80883,70.71391,72.26287
14519,484,199,4,20.63152,45.7817,46.59096
14520,484,200,4,18.05258,25.86817,29.49011
14521,485,171,4,36.45535,149.839,161.2466
14522,485,172,4,37.42467,236.9919,459.0046
14523,485,173,4,91.86837,312.1769,280.832
14524,485,174,4,80.50035,184.7614,361.3182
14525,485,175,4,70.43781,81.07296,110.3747
14526,485,176,4,61.63308,49.5285,45.20739
14527,485,177,4,53.92895,13.83092,22.54105
14528,485,178,4,47.18783,12.11606,26.79334
14529,485,179,4,41.28935,18.09153,22.70532
14530,485,180,4,36.12818,27.42543,69.18256
14531,485,181,4,31.61216,81.7938,122.5928
14532,485,182,4,27.66064,44.38813,65.73242
14533,485,183,4,24.20306,55.28641,111.255
14534,485,184,4,21.1813,38.05808,49.30783
14535,485,185,4,18.53364,52.9903,70.6004
14536,485,186,4,16.94111,26.98035,20.67399
14537,485,187,4,14.82347,19.436,26.56734
14538,485,188,4,12.97054,26.08885,34.04673
14539,485,189,4,11.34922,33.17801,69.09886
14540,485,190,4,10.74933,41.20912,32.62357
14541,485,191,4,16.15737,46.37511,63.58968
14542,485,192,4,14.89385,45.29272,54.15985
14543,485,193,4,14.40993,33.2351,42.83947
14544,485,194,4,12.60869,42.41054,59.23846
14545,485,195,4,14.43189,11.19936,22.97828
14546,485,196,4,12.6279,18.67649,39.18879
14547,485,197,4,11.04942,29.14452,43.30828
14548,485,198,4,9.668239,32.72139,41.19463
14549,485,199,4,11.83488,120.771,211.4071
14550,485,200,4,133.18,1254.799,2628.018
14551,486,171,2,830.6408,1585.076,2605.026
14552,486,172,2,768.3427,1122.955,1893.166
14553,486,173,2,710.717,454.1129,528.8911
14554,486,174,2,657.4133,264.5191,416.4231
14555,486,175,2,608.1072,259.4558,345.8521
14556,486,176,2,562.4992,236.7224,578.6417
14557,486,177,2,520.3118,146.8215,178.0638
14558,486,178,2,481.2884,248.6891,458.0303
14559,486,179,2,445.1918,297.8777,854.8961
14560,486,180,2,411.8024,423.0117,444.4635
14561,486,181,2,380.9172,372.7085,518.2898
14562,486,182,2,352.3484,804.7054,921.3943
14563,486,183,2,326.0827,745.2779,1570.434
14564,486,184,2,301.6265,316.0078,343.6118
14565,486,185,2,279.0045,375.2436,563.5209
14566,486,186,2,258.0791,894.4246,2036.412
14567,486,187,2,329.8186,454.171,637.5973
14568,486,188,2,305.0822,287.1122,505.998
14569,486,189,2,282.2011,175.9012,226.0022
14570,486,190,2,261.036,540.0606,920.8856
14571,486,191,2,241.4583,670.9177,712.6627
14572,486,192,2,231.8543,572.367,1034.47
14573,486,193,2,215.707,717.1742,1257.982
14574,486,194,2,263.8819,299.7778,691.8582
14575,486,195,2,244.0907,362.8147,278.96
14576,486,196,2,225.7839,596.6224,970.6288
14577,486,197,2,214.8245,230.955,403.339
14578,486,198,2,198.7127,297.411,463.4933
14579,486,199,2,183.8092,291.4897,581.9192
14580,486,200,2,170.0235,404.2173,1008.992
14581,487,171,1,1897.064,5500.219,6758.655
14582,487,172,1,1845.629,1440.285,1964.937
14583,487,173,1,1753.347,1113.181,1210.798
14584,487,174,1,1665.68,2146.798,3136.142
14585,487,175,1,1582.396,2331.579,4948.615
14586,487,176,1,1503.276,1875.815,2737.264
14587,487,177,1,1428.112,966.6536,727.6741
14588,487,178,1,1356.707,703.6955,1158.154
14589,487,179,1,1288.871,742.2631,886.2913
14590,487,180,1,1224.428,1641.416,1515.942
14591,487,181,1,1163.206,2117.955,4435.225
14592,487,182,1,1105.046,2805.939,3983.721
14593,487,183,1,1085.45,2658.242,4037.296
14594,487,184,1,1065.287,1388.607,1941.333
14595,487,185,1,1012.022,1802.04,2101.699
14596,487,186,1,961.4211,592.4821,984.9686
14597,487,187,1,913.3501,1481.363,3409.024
14598,487,188,1,867.6826,1293.91,1844.064
14599,487,189,1,824.2985,874.5762,1515.647
14600,487,190,1,783.0836,828.2597,1377.177
14601,487,191,1,743.9294,1759.942,3022.232
14602,487,192,1,772.9653,2404.217,4575.23
14603,487,193,1,961.0336,2338.764,2985.804
14604,487,194,1,945.3955,1363.917,1895.6
14605,487,195,1,898.1257,3239.646,7167.274
14606,487,196,1,1356.804,5729.404,10746.28
14607,487,197,1,1697.434,5982.532,12507.0
14608,487,198,1,1673.165,6000.0,18878.93
14609,487,199,1,2371.17,6000.0,14617.09
14610,487,200,1,2401.312,6000.0,7963.217
14611,488,171,5,94.53938,327.7443,330.8011
